国内,#genre#
CCTV-5  HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000018504/index.m3u8?
CCTV5+ HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000201.m3u8
CCTV6 HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000199.m3u8
CCTV6 HD(浙江华数联通),http://125.210.152.18:9090/live/CCTV6HD_H265.m3u8
CCTV6,http://cctvcnch5c.v.wscdns.com/live/cctv6_2/index.m3u8
CCTV-6 HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000001737/index.m3u8?
CCTV7 HD(浙江华数联通),http://125.210.152.18:9090/live/CCTV7HD_H265.m3u8
CCTV-7 HD[1920*1080],http://39.134.134.116:80/wh7f454c46tw2483264172_1297918979/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226234/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsYeoIpnpCkGcvR83oqyWsWQIk4l5F7RRaxAbR51zLjKGw==:20181012131400,54C57AADF598,183.93.146.195,20181012131400,10000100000000050000000002172002,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539321097&from=1&hms_devid=3563
CCTV8 HD(华文美国线路),http://192.200.97.170:8080/ZZ_cctv8/ZZ_cctv8.m3u8
CCTV8 HD(浙江华数联通),http://125.210.152.18:9090/live/CCTV8HD_H265.m3u8
CCTV8,http://cctvcnch5c.v.wscdns.com/live/cctv8_2/index.m3u8
CCTV-8 HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000003736/index.m3u8?
CCTV9 HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000143.m3u8
CCTV9 HD(浙江华数联通),http://125.210.152.18:9090/live/CCTVJLHD_H265.m3u8
CCTV-9 HD[1920*1080],http://39.134.134.57:80/wh7f454c46tw239212216_1895396930/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226236/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsYgecBmJJTI9WluWnpD1T4A4vF/9LPPxsOflJLYH8mGsg==:20181012131506,54C57AADF598,183.93.146.195,20181012131506,10000100000000050000000002172008,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539320965&from=1&hms_devid=3443
CCTV10 HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000170.m3u8
CCTV10 HD(浙江华数联通),http://125.210.152.18:9090/live/CCTV10HD_H265.m3u8
CCTV10,http://cctvcnch5c.v.wscdns.com/live/cctv10_2/index.m3u8
CCTV-10 HD[1920*1080],http://39.134.134.113:80/wh7f454c46tw3459312532_1936713264/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226227/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsb2GLr3ZKEja0u1GBlvU0tHm46E6ZyFvAGcgNcwDzB2iw==:20181012131535,54C57AADF598,183.93.146.195,20181012131535,10000100000000050000000002171820,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539320918&from=1&hms_devid=3363
CCTV11,http://cctvcnch5c.v.wscdns.com/live/cctv11_2/index.m3u8
CCTV11(南宁联通),http://121.31.30.91:8081/ysten-business/live/cctv-11/1.m3u8
CCTV12 HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000171.m3u8
CCTV12 HD(浙江华数联通),http://125.210.152.18:9090/live/CCTV12HD_H265.m3u8
CCTV12,http://cctvcnch5c.v.wscdns.com/live/cctv12_2/index.m3u8
CCTV-12 HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000001640/index.m3u8?
CCTV13 HD(华文美国线路),http://192.200.97.170:8080/ZZ_cctv13/ZZ_cctv13.m3u8
CCTV13(浙江华数联通),http://125.210.152.18:9090/live/CCTV13_750.m3u8
CCTV-13 HD[768*576],http://211.136.65.143:80/wh7f454c46tw1474552676_1583974371/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226159/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsZo1ExU8QlbqLGfhx/PstzTwAmbfM3Mo6eVM31XGJS5NQ==:20181012131800,54C57AADF598,183.93.146.195,20181012131800,10000100000000050000000001936260,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539321338&from=1&hms_devid=143
CCTV14 HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000172.m3u8
CCTV14 HD(浙江华数联通),http://125.210.152.18:9090/live/CCTV14HD_H265.m3u8
CCTV-14 HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000008170/index.m3u8?
CCTV15(南宁联通),http://121.31.30.91:8081/ysten-business/live/cctv-15/1.m3u8
CCTV17 HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000169.m3u8
CCTV-风云剧场 SD,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=hls&accesstoken=R5E065037U31900104K773D55D4I853CE172PBM348F544V10400Z57EA5W15E44E79E96169F0&playtoken=ABCDEFGHIGK&programid=4200000047.m3u8
CCTV-怀旧剧场 SD,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=hls&accesstoken=R5E065037U31900104K773D55D4I853CE172PBM348F544V10400Z57EA5W15E44E79E96169F0&playtoken=ABCDEFGHIGK&programid=4200000048.m3u8
CCTV-世界地理,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=hls&accesstoken=R5E065037U31900104K773D55D4I853CE172PBM348F544V10400Z57EA5W15E44E79E96169F0&playtoken=ABCDEFGHIGK&programid=4200000050.m3u8
CCTV-中学生,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=hls&accesstoken=R5E065037U31900104K773D55D4I853CE172PBM348F544V10400Z57EA5W15E44E79E96169F0&playtoken=ABCDEFGHIGK&programid=4200000093.m3u8
CHC家庭影院,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=548e8018101d7fa134d91615728a5a93
CHC动作电影,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=30b1cc920430d3264e4b053d78bacabf
CHC高清电影,http://yeyuaihao.gz01.bdysite.com/dl/gzyx.php?id=f1f8aab0fd04f1cf17ba7ebcf67b06e0
CHC华诚影视[484*272],http://by4.nty.tv189.cn/tm-cridyty-512k.m3u8
中华特产频道,http://play.zhtctv.cn/portal/btv.m3u8
CETV1 SD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226132/index.m3u8
湖南卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000153.m3u8
湖南卫视HD(浙江华数联通),http://125.210.152.18:9090/live/HNWSHD_H265.m3u8
湖南卫视,http://stream.cdjsxy.cn/hnws/sd/live.m3u8
湖南卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226553/index.m3u8
湖南卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226162/index.m3u8
湖南卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226569/index.m3u8
湖南衛視 HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000009115/index.m3u8?
湖南电影,http://124.232.231.246:6610/000000001001/201600020006/1400.m3u8?zte_auth=ae0fcdac&ztecid=201600020005&version=v1.0&IASHttpSessionId=SLB2046220190906022827233263&AuthInfo=LPjne9%2Bz7%2B%2F905ByFWbN5McknogfJXrVwjUFLaeEL29vpHGrk2l%2FUHYgN1aASj376oO1xLnnHQM%2BvUxQhm38dnHm1eSuY7vi6YzamvW6l8OtgHpq%2BKs%2Bl9QddsFpnz4k&m3u8_level=2&terminal_flag=0&ispcode=8
浙江卫视HD(浙江华数联通),http://125.210.152.18:9090/live/ZJWSHD_H265.m3u8
浙江卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226551/index.m3u8
浙江衛視 HD[1920*1080],http://39.134.134.113:80/wh7f454c46tw359378752_127683947/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226247/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsacfzh9FqgMc5bSEXTnNnsDixKdRditpbz54jbxKoJXkw==:20181012132346,54C57AADF598,183.93.146.195,20181012132346,10000100000000050000000002172165,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539321409&from=1&hms_devid=3363
东方卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000150.m3u8
东方卫视HD(华文美国线路),http://192.200.97.170:8080/ZZ_dongfangweishi/ZZ_dongfangweishi.m3u8
东方卫视HD(成都电信),http://118.123.60.6:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=002&Provider_id=&Pcontent_id=index.m3u8
东方卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226549/index.m3u8
东方卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226142/index.m3u8
东方卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226581/index.m3u8
東方衛視 HD[1920*1080],http://39.134.134.114:80/wh7f454c46tw1139762244_1116759023/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsZYWvKCT4/YpVkbKoZRTRNAiiFFv9oQn5RopIw3TiunxA==:20181012132411,54C57AADF598,183.93.146.195,20181012132411,10000100000000050000000002172024,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539321709&from=1&hms_devid=3363
江苏卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000152.m3u8
江苏卫视HD(华文美国线路),http://192.200.97.170:8080/ZZ_jiangsuweishi/ZZ_jiangsuweishi.m3u8
江苏卫视HD(成都电信),http://118.123.60.6:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=001&Provider_id=&Pcontent_id=index.m3u8
江苏卫视HD(南宁联通),http://121.31.30.90:8085/ysten-business/live/hdjiangsustv/1.m3u8
江苏卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226140/index.m3u8
江苏卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226414/index.m3u8
江苏卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226567/index.m3u8
江蘇衛視 HD[1920*1080],http://39.134.134.56:80/wh7f454c46tw4200972994_174743141/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsazXW0hA1GTJRRgq5G2E/8kRNyFgO2pSKd9eYkIp74bDg==:20181012132320,54C57AADF598,183.93.146.195,20181012132320,10000100000000050000000002172100,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539321458&from=1&hms_devid=3543
北京卫视HD(成都电信),http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=003&Provider_id=&Pcontent_id=index.m3u8
北京卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226545/index.m3u8
北京卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226164/index.m3u8
北京卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226583/index.m3u8
北京衛視 HD[1920*1080],http://39.134.134.27:80/wh7f454c46tw370589030_197660182/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226224/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsYyJIJiOLFB9oypdtoENryG4kVuILvVODpAlPSwbycD8w==:20181012132239,54C57AADF598,183.93.146.195,20181012132239,10000100000000050000000002171709,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539321617&from=1&hms_devid=563
天津卫视HD(成都电信),http://118.123.60.6:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=004&Provider_id=&Pcontent_id=index.m3u8
天津卫视HD(成都电信),http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=004&Provider_id=&Pcontent_id=index.m3u8
天津卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226182/index.m3u8
天津卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226412/index.m3u8
天津卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226488/index.m3u8
天津衛視 HD[1920*1080],http://39.134.134.70:80/wh7f454c46tw232170718_739226070/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226246/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsb67zxrFdYUX9xdMsQQWdW9ZlOLbRviN9lIdxsSGRbzig==:20181012133033,54C57AADF598,183.93.146.195,20181012133033,10000100000000050000000002172162,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539322090&from=1&hms_devid=3523
深圳卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000155.m3u8
深圳卫视HD(成都电信),http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=002&Provider_id=&Pcontent_id=index.m3u8
深圳卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226543/index.m3u8
深圳卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226203/index.m3u8
深圳卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226486/index.m3u8
深圳衛視 HD[1920*1080],http://39.134.134.59:80/wh7f454c46tw416748621_1558866135/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsZ04xfDqzszxB9yjIyjId6tnW7eBKhumQWKo1clTpjTJQ==:20181012132817,54C57AADF598,183.93.146.195,20181012132817,10000100000000050000000002172157,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539321955&from=1&hms_devid=3583
南方卫视TVS2,http://nclive.grtn.cn/tvs2/sd/live.m3u8
厦门卫视(南京移动),http://183.207.249.11/PLTV/2/224/3221226093/1.m3u8
厦门卫视(南京移动),http://183.207.249.11/PLTV/2/224/3221226093/2.m3u8
山东卫视HD(成都电信),http://118.123.60.6:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=005&Provider_id=&Pcontent_id=index.m3u8
山东卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226144/index.m3u8
山东卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226410/index.m3u8
山东卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226587/index.m3u8
山東衛視 HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000012807/index.m3u8?
湖北卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000144.m3u8
湖北卫视HD(成都电信),http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=005&Provider_id=&Pcontent_id=index.m3u8
湖北卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226547/index.m3u8
湖北卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226197/index.m3u8
湖北卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226494/index.m3u8
湖北衛視 HD[1920*1080],http://101.71.255.229:6610/zjhs/2/10022/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10022&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=6DNXOHND72T9QOMVCFSTFGEYNB1L&ts=1553493822
安徽卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000167.m3u8
安徽卫视HD(成都电信),http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=008&Provider_id=&Pcontent_id=index.m3u8
安徽卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226185/index.m3u8
安徽卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226490/index.m3u8
安微衛視 HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000020780/index.m3u8?
安徽国际,http://zbbf2.ahtv.cn/live/dab.m3u8
辽宁卫视HD(成都电信),http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=018&Provider_id=&Pcontent_id=index.m3u8
辽宁卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000159.m3u8
辽宁卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226148/index.m3u8
广东卫视HD(成都电信),http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=004&Provider_id=&Pcontent_id=index.m3u8
广东卫视,http://nclive.grtn.cn/gdws/sd/live.m3u8
广东卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226225/index.m3u8
广东卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226408/index.m3u8
广东卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226585/index.m3u8
廣東衛視 HD[1920*1080],http://39.135.32.39:6610/000000001000/1000000001000014176/index.m3u8?
黑龙江卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000188.m3u8
黑龙江卫视HD(成都电信),http://118.123.60.6:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=006&Provider_id=&Pcontent_id=index.m3u8
黑龙江卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226201/index.m3u8
黑龙江卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226492/index.m3u8
黑龙江卫视 FHD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226555/index.m3u8
黑龍江衛視 HD[1920*1080],http://101.71.255.229:6610/zjhs/2/10020/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10020&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=H40M3CJ8RNTPG6IDYQ9P0JNXIFSS&ts=1553493934
重庆卫视HD(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000186.m3u8
重庆卫视HD(成都电信),http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=012&Provider_id=&Pcontent_id=index.m3u8
重庆卫视,https://onsitecdn.cbgcloud.com/76btqk/d6tb4v.m3u8
重庆卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226217/index.m3u8
重慶衛視 HD[1280*720],http://118.123.60.84:8006/syhjcms_hls/10000100201705020000001000000009
东南卫视HD(成都电信),http://118.123.60.6:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=013&Provider_id=&Pcontent_id=index.m3u8
东南卫视HD(成都电信),http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=013&Provider_id=&Pcontent_id=index.m3u8
东南卫视 SD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226134/index.m3u8
江西卫视HD(成都电信),http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=010&Provider_id=&Pcontent_id=index.m3u8
江西卫视(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000173.m3u8
江西卫视 HD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226128/index.m3u8
江西衛視 HD[1920*1080],http://39.134.134.71:80/wh7f454c46tw9296304_640535693/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/index.m3u8?servicetype=2&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=zqLF8NKKMalRDbEO48jdgSqOOpgqV4GIFucTXzTgtUY14SLGemePuzwr0iERpwp3b/3dmFfegp8dLLYa9OiLhJUOVq0LrheNEBOLmmGQDsYdIvHjYakl/fRDMkX8ogXIHL2Dr1kRd6CjMQ919F1BjA==:20181012133434,54C57AADF598,183.93.146.195,20181012133434,10000100000000050000000002172143,F35103AE12A41F708C374EF84A9DC456,-1,1,1,-1,,7,2201300,17,,4,END&icpid=88888888&RTS=1539322331&from=1&hms_devid=3423
四川卫视(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000187.m3u8
四川卫视(成都电信),http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=000&Provider_id=&Pcontent_id=index.m3u8
四川卫视 SD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226215/index.m3u8
四川衛視 HD[1280*720],http://101.71.255.229:6610/zjhs/2/10046/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10046&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=VKMCMD6YO3YGJAQQFQN2HUTJU3HM&ts=1553491995
贵州卫视(湖北有线),http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000165.m3u8
贵州卫视(成都电信),http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=014&Provider_id=&Pcontent_id=index.m3u8
贵州卫视 SD(杭州移动),http://112.17.40.140/PLTV/88888888/224/3221226146/index.m3u8
